,Temp,Wind,Humidity,Precipitation
0,0.6385269991772049,0.1439267923476005,0.8168861829398462,0.0
1,0.3378386980289922,0.09815748188067445,0.6750964929534147,0.004944644630855452
2,0.3449832785221535,0.11652610381322957,0.8053842637358661,0.016610235849398594
3,0.5334484128422908,0.14428785761348897,0.4039731765897784,0.0012760373240917298
4,0.4210434904203671,0.04834522064850843,0.5344314686567162,0.0018850551378627825
5,0.5378667359592288,0.05485069980544747,0.7969623952962459,0.004139871091229418
6,0.6831662093181355,0.068758954461738,0.7068196680597014,0.0007177709948015978
7,0.35109277490341306,0.2511069723994812,0.6124373937222976,0.0010222799016871243
8,0.3922946891658306,0.07727862673151752,0.7226228125192221,0.008040485184191638
9,0.663271540704544,0.07030388501945525,0.8028515117865217,0.004864892298099719
10,0.3381716311628957,0.23422996948119326,0.4297123056716418,0.0013050381723665417
11,0.30120659489784496,0.12530415036316472,0.5085694976390772,0.006445438529076976
12,0.37537816498305426,0.17434663774319065,0.6171992104568068,0.0
13,0.4863384313363886,0.07201158389105058,0.6105250313523293,0.0
14,0.6406262408279799,0.22196844594033724,0.7133760066576208,0.0
15,0.2798469328247005,0.017476548119325547,0.2549666136589778,0.0
16,0.49948358458418574,0.11083729643320363,0.5981966071460877,0.009642782051375004
17,0.3584195530606852,0.12941918977950714,0.7111279958028042,0.006786198496306017
18,0.6448635873103055,0.1243336364850843,0.767569057729534,0.015979467399421434
19,0.23776879319618377,0.2395867592607004,0.7927168129895973,0.003741109427450753
20,0.2734209382186611,0.027877098884565504,0.19275856589778376,0.0
21,0.7232942950625743,0.16685058054474705,0.5120507328086839,0.0003697608155038535
22,0.5465346609616483,0.11981467605706873,0.6657228132428765,0.0
23,0.7623313378771412,0.15002752782101167,0.24298724182722745,0.00018125530171757525
24,0.5092102742147162,0.1374167315045396,0.6880676892989597,0.008598751513481771
25,0.4191355564459339,0.029354906809338523,0.551203675296246,0.0
26,0.6808127940296587,0.11978881284046694,0.6587492689642694,0.007221211220428198
27,0.4304240148964774,0.14277442802853435,0.50940329421981,0.005111399508435622
28,0.7197441436689289,0.11058462149156939,0.6853324762008141,0.0
29,0.3449418543044938,0.1542191605058366,0.6283259354862054,0.0024505716792216172
30,0.4736454288086781,0.13165748765239949,0.5943535130890999,0.0
31,0.6222723741151872,0.11294245110246433,0.3858537721212121,0.0006307684499771618
32,0.5906251299655447,0.08420831132295721,0.7057330890275892,0.011303080615107992
33,0.3503440246623605,0.11306896492866406,0.855854826232474,0.019764078099284408
34,0.4488773080502509,0.058713913501945526,0.7476335895070104,0.011614839734062223
35,0.3499394146200262,0.1242599007522698,0.6775036708095885,0.011020322344428573
36,0.3811259620368357,0.12362590116731519,0.5581508577114426,0.0
37,0.6579972594103347,0.09174677832684826,0.8461739000633197,0.0
38,0.31445522423387956,0.030891579455252918,0.21580588468566253,0.0
39,0.33429419180137954,0.09825307959792477,0.5322525505201265,0.0
40,0.4692861884082151,0.1106859778080415,0.6702218014292174,0.0
41,0.4419974890889641,0.15094070145265887,0.6376264217458163,0.003248095006778948
42,0.3028320151202135,0.29017086787289237,0.7932559425056533,0.0
43,0.38430958908789326,0.16823210552529183,0.3935479381275441,0.0
44,0.6914299967812612,0.10394534102464331,0.47422735920398,0.0
45,0.527603490138697,0.10347167142671855,0.7313917881863411,0.0031320916136797004
46,0.4917940737006372,0.21507690332036317,0.33626589474445956,0.00013050381723665418
47,0.4099153149249368,0.09297536697795071,0.6609309751967435,0.0
48,0.41697663070240354,0.10157511081712062,0.7700595109543193,0.0
49,0.5666444948529314,0.14881892858625162,0.5261159765897784,0.0
50,0.5588871594615435,0.14331863564202335,0.7044270436906376,0.0
51,0.6054428176431106,0.20360472204928665,0.7744365806241519,0.0
52,0.27353660013272824,0.18821117267185472,0.6528571253550428,0.003748359639519456
53,0.5348297318484909,0.07780965660181582,0.662447123111714,0.0
54,0.5194489512689969,0.06415081521400778,0.69426586883763,0.005901672623924249
55,0.38732064173986036,0.07640478276264591,0.6452766308819539,0.0
56,0.4515867495412329,0.09668499880674448,0.6879823797014926,0.007583721823863348
57,0.5840807784098467,0.020963486692607006,0.6144840590863861,0.0
58,0.4629336487904923,0.14797054818417638,0.8097742551605609,0.02633277023352933
59,0.3753828598803857,0.17348470316472114,0.5628176898778833,0.0
60,0.39873702391319077,0.10405157840466928,0.7139153463591135,0.0043356268170844
61,0.4773827443779606,0.15233257159533076,0.7134116235187697,0.09354223611040623
62,0.3486262916697683,0.11635306989623864,0.7522384274626864,0.010172047532390321
63,0.5194501433845621,0.13132470876783398,0.7160561085481683,0.0020083087430307336
64,0.30796180089850794,0.09097362826199741,0.527980666992311,0.0
65,0.4024839976301322,0.14440325525291828,0.7009674888466757,0.04379128089496617
66,0.5566494314503223,0.10006626151750973,0.727336925807327,0.0
67,0.3338759707587526,0.14510177412451364,0.6262106868204432,0.0
68,0.17184467376509488,0.15781196180285345,0.7250356591225688,0.0
69,0.5333177834824759,0.1406643760570687,0.640070992492085,0.00655419171010752
70,0.37539950980513764,0.17159031429312582,0.3908375766621438,0.0
71,0.6702316562281334,0.17648311767833985,0.4075422308819538,0.0
72,0.4468374667171163,0.10628395333333335,0.5981684773224785,0.003335097551603385
73,0.3637069739950903,0.11883757661478599,0.7814153993668023,0.0
74,0.7832251710807001,0.15734549771725032,0.38262710918136583,5.800169654962407e-05
75,0.6997532424051325,0.14225521385214007,0.702440051524197,0.013267888085726508
76,0.524074912999092,0.16901004673151748,0.6229890524468565,0.011527837189237786
77,0.35684793332668696,0.14836876560311285,0.6097924405608321,0.008105737092809965
78,0.4153452398747838,0.14394736123216603,0.6866671886024422,0.021170619240612785
79,0.2548982766891633,0.07472152022049287,0.8740840767435549,0.003385849036084306
80,0.6613522728950725,0.17375441075226974,0.17575526657620982,0.00014500424137406018
81,0.69093469054304,0.10936139064850844,0.7127430447037539,0.0012760373240917298
82,0.49121595754175595,0.1297393932684825,0.7224696711352329,0.0197350772510096
83,0.605170453473971,0.12099793757457847,0.7751508995024875,0.004487881270527164
84,0.42947676437918114,0.16589769426718548,0.743213034246947,0.0
85,0.5457284723900848,0.06316905224383917,0.44720476403437354,0.0015152943223589292
86,0.727218806352737,0.04441976352788587,0.705364301076436,0.0
87,0.650857781444067,0.23764639501945528,0.5018948964631388,0.01486293474084117
88,0.6660133977673517,0.19154503614785992,0.2177961996200814,0.0004350127241221806
89,0.37256106688191715,0.11544503579766538,0.6755582291813659,0.0
90,0.470809809580939,0.10570795309987029,0.6961150252736318,0.0049663952670615606
91,0.5126062362697086,0.10680504319066148,0.7566658514699229,0.01882155053035301
92,0.2542596535232202,0.15839147298313877,0.7625350077973766,0.00044951314825958665
93,0.4130582591274256,0.11239531188067443,0.7089989549706014,0.0
94,0.6717841625316818,0.19700579411154345,0.3257302076526458,0.006024926229092201
95,0.7131439488036806,0.1614609561478599,0.6797573135052012,0.0
96,0.41601096054173675,0.10036572824902724,0.6674142301582994,0.0
97,0.7669586761684986,0.07598394093385215,0.4463024512347354,0.0
98,0.5573310326174807,0.15181649717250323,0.7849560717503391,0.005604413929107426
99,0.6342145787244248,0.09693087617380026,0.6396257470465851,0.0
100,0.645096793724008,0.10752831594033724,0.7749502055902304,0.0
101,0.38365378820108675,0.14191752918287937,0.7454944310809588,0.016334727790787883
102,0.36023521809297165,0.14217834883268482,0.6227117610492989,0.0008627752361756582
103,0.43871010667521226,0.17646391513618678,0.5406542783175033,0.002820332494725471
104,0.49451996241913493,0.10862692184176395,0.5356780767073722,0.0
105,0.3839018508953034,0.05991199560311283,0.6960395258254182,0.000812023751694737
106,0.6186238492109956,0.08741491495460439,0.7255944552872002,0.0021243121361299816
107,0.4599897279412717,0.1088687717769131,0.5605629040976933,0.004357377453290508
108,0.7990676858353061,0.1376369021011673,0.1279881514970601,0.0
109,0.5447609276647739,0.17078676202334633,0.6761877890547262,0.0
110,0.5214311436093374,0.1351669181841764,0.704091901836273,0.008178239213496995
111,0.3855222353031259,0.13456808197146564,0.7155202566440525,0.02180863790265866
112,0.3276059211136805,0.04160162166018159,0.18440207641791045,0.0
113,0.39428409879873416,0.09716602097276265,0.5502874537132518,0.008141988153153479
114,0.3420302499669079,0.12110800540856032,0.7273455281049298,0.024752224002552076
115,0.6684880526514589,0.07328696025940339,0.6905448274988691,0.011071073828909496
116,0.4670625091548417,0.14818943129701687,0.6996268988150157,0.0
117,0.34296203567512296,0.08898773221789882,0.6067838182903663,0.003349597975740791
118,0.38588184679776527,0.09245017230868999,0.6469100786974219,0.010759314709955267
119,0.654364357630691,0.14036585544747082,0.5918845381818182,0.004451630210183648
120,0.6397345158311181,0.1342657998832685,0.3490096841971958,0.00017400508964887228
121,0.33312053957046656,0.053770367885862515,0.16623984231569422,0.0
122,0.27927062884606224,0.03160870390402075,0.46340169801899583,0.0
123,0.40997671049698503,0.04536515363164721,0.8005109529081863,0.0
124,0.4693448533153105,0.053905338767833974,0.633411903681592,0.0003625106034351505
125,0.4276677613822215,0.07579462601815824,0.7669766969516054,0.0
126,0.4114698451682372,0.052066816952010375,0.7574347840434192,0.016486982244230647
127,0.41285757903932274,0.14746438849546042,0.6104571041519674,0.01312288384435245
128,0.48367038242130783,0.13602037044098575,0.6675934366350067,0.0
129,0.2614000454075031,0.12207990665369652,0.5306347505744007,0.0025013231637025382
130,0.6453731107508611,0.048636674020752266,0.47612441429217545,0.0
131,0.37152578239930434,0.22493109063553826,0.7176096171506107,0.0015732960189085532
132,0.3830748186900412,0.1117882999092088,0.630922248213478,0.0
133,0.4050953029212159,0.21425568434500653,0.6134137702758933,0.0035163528533209603
134,0.3232405515994693,0.15769053287937743,0.6922710147444594,0.0017255504723513164
135,0.6345470349562249,0.08694740757457846,0.8058782209678877,0.005437659051527257
136,0.683312944531074,0.10649670207522699,0.6320447432654906,0.005408658203252445
137,0.5053873852903581,0.125523449844358,0.5873670443419267,0.0
138,0.4929612829502524,0.09049402290531779,0.7875422713704207,0.023976451311200853
139,0.6081344069799947,0.13730422819714655,0.7658604728720035,0.014551175621886943
140,0.4898518192128334,0.04862978984435798,0.8211846140208049,0.002602826132664381
141,0.537485889019668,0.10988102640726327,0.7757778053369516,0.0
142,0.5011120870358764,0.0794702669390402,0.7013515418905472,0.0
143,0.4557688488378273,0.07139910594033723,0.7550625595658071,0.003922364729168328
144,0.41773423295522044,0.06733562027237355,0.7476242030212573,0.0
145,0.36126433334197633,0.202787158845655,0.7010961362279511,0.007482218854901506
146,0.4259216804016549,0.09155583285343709,0.7086856846313885,0.0
147,0.47278767976579195,0.06668044642023346,0.6739464755857076,0.0005727667534275377
148,0.2561151303743836,0.055272054604409857,0.16469600050655808,0.0
149,0.36505634324247516,0.15099217719844357,0.5782926042514699,0.005952424108405171
150,0.40946273377229336,0.09334114140077822,0.604002934274084,0.0
151,0.6750942455830831,0.08909230721141377,0.7678420003256443,0.029667867785132713
152,0.33503132281691883,0.15835379350194553,0.7219585997648122,0.004495131482595866
153,0.6558977736268083,0.07621014274967575,0.8464787819086386,0.0
154,0.3520910033870204,0.1305959249935149,0.5902090876888285,0.003973116213649249
155,0.4411202568200388,0.17233682754863813,0.6443250989416552,0.0031248414016109972
156,0.4700371925137122,0.23771265145265888,0.24719155502487558,0.0
157,0.5834124782106422,0.0333236966536965,0.5640198382994119,0.0016022968671833653
158,0.29192164038308516,0.01979270914396887,0.26464646465852554,0.0028783341912750953
159,0.5976411919175952,0.14944209963683527,0.5457756239529624,0.0
160,0.37667155118206525,0.11385060666666669,0.8186188819900496,0.0
161,0.35685238817030585,0.04435797665369649,0.2357095640705563,0.0
162,0.6578860029444044,0.22295178324254214,0.8749028947625507,0.0
163,0.46501814830272015,0.13483009827496759,0.7891574121393033,0.0019285564102750007
164,0.47594922622355884,0.0909934699610895,0.7015499092537313,0.0
165,0.3209076097224029,0.06349701291828794,0.7173113153143372,0.0
166,0.7088807271451795,0.10258178263294422,0.7044606031298055,0.0
167,0.3972194583858011,0.1966906869001297,0.5425319248484848,0.0
168,0.5771264520225445,0.053167900518806745,0.630144795694256,0.0004277625120534776
169,0.5059598690232179,0.05737939517509728,0.6943978268656714,0.0
170,0.5925543105501883,0.19228228795071337,0.7466944285119854,0.0
171,0.6522609886836113,0.11964667242542154,0.6464127101582994,0.000812023751694737
172,0.3837573153357249,0.22219280367055774,0.6663435700407054,0.012832875361604327
173,0.3484361556223626,0.03838504112840467,0.6698592952691089,0.001645798139595583
174,0.2974224570340354,0.023154152853437096,0.19303594261420168,0.0
175,0.3571296820278692,0.2006817530220493,0.5422509296788782,0.0
176,0.42695799993906447,0.14043914315175102,0.6064695726096788,0.0
177,0.3814752325791549,0.16678435348897536,0.6167575678335594,0.0
178,0.3862185940106316,0.06869716892347602,0.22066435498869283,0.0
179,0.5332239890103392,0.08530114677042801,0.5624559499954771,0.0
180,0.4614479306802086,0.1054043900129702,0.6398393243238353,0.0035816047619392872
181,0.41504855410983427,0.08068218587548638,0.6215772231931253,0.0
